step,layer,m,n,q,n_sv,n_outliers,lambda_plus,sigma2_hat
22000,46.mlp.c_proj.weight,1536,6144,0.25,1536,78,4.863739013671876e-13,2.161661783854167e-13
22500,46.mlp.c_proj.weight,1536,6144,0.25,1536,84,5.745887756347658e-13,2.55372789171007e-13
23000,46.mlp.c_proj.weight,1536,6144,0.25,1536,79,6.747245788574219e-13,2.9987759060329863e-13
23500,46.mlp.c_proj.weight,1536,6144,0.25,1536,76,7.295608520507812e-13,3.24249267578125e-13
24000,46.mlp.c_proj.weight,1536,6144,0.25,1536,70,5.817413330078126e-13,2.585517035590278e-13
24500,46.mlp.c_proj.weight,1536,6144,0.25,1536,78,4.935264587402344e-13,2.1934509277343752e-13
500,47.attn.c_attn.weight,4608,1536,3.0,1536,6,5.80538705774001e-11,7.777743869357636e-12
1000,47.attn.c_attn.weight,4608,1536,3.0,1536,11,2.2588808497146414e-11,3.0263264973958324e-12
1500,47.attn.c_attn.weight,4608,1536,3.0,1536,9,1.882400708095534e-11,2.52193874782986e-12
2000,47.attn.c_attn.weight,4608,1536,3.0,1536,10,1.626141115901016e-11,2.17861599392361e-12
2500,47.attn.c_attn.weight,4608,1536,3.0,1536,12,1.388863715720908e-11,1.8607245551215283e-12
3000,47.attn.c_attn.weight,4608,1536,3.0,1536,8,1.6577781025916972e-11,2.221001519097221e-12
3500,47.attn.c_attn.weight,4608,1536,3.0,1536,9,1.3983548117281108e-11,1.8734402126736096e-12
4000,47.attn.c_attn.weight,4608,1536,3.0,1536,7,1.1167856301810489e-11,1.4962090386284725e-12
4500,47.attn.c_attn.weight,4608,1536,3.0,1536,6,1.423664401080656e-11,1.9073486328124987e-12
5000,47.attn.c_attn.weight,4608,1536,3.0,1536,6,1.2338424809365683e-11,1.653035481770832e-12
5500,47.attn.c_attn.weight,4608,1536,3.0,1536,7,1.2433335769437729e-11,1.6657511393229155e-12
6000,47.attn.c_attn.weight,4608,1536,3.0,1536,6,1.2306787822675006e-11,1.6487969292534714e-12
6500,47.attn.c_attn.weight,4608,1536,3.0,1536,6,1.5565397451815175e-11,2.0853678385416655e-12
7000,47.attn.c_attn.weight,4608,1536,3.0,1536,5,1.2844616596416586e-11,1.72085232204861e-12
7500,47.attn.c_attn.weight,4608,1536,3.0,1536,3,9.99728779425528e-12,1.3393825954861111e-12
8000,47.attn.c_attn.weight,4608,1536,3.0,1536,7,8.883665862743306e-11,1.1901855468750009e-11
8500,47.attn.c_attn.weight,4608,1536,3.0,1536,4,1.3540630303611577e-11,1.814100477430555e-12
9000,47.attn.c_attn.weight,4608,1536,3.0,1536,4,2.0089486548582604e-11,2.6914808485243056e-12
9500,47.attn.c_attn.weight,4608,1536,3.0,1536,3,9.554369980585744e-12,1.2800428602430558e-12
10000,47.attn.c_attn.weight,4608,1536,3.0,1536,3,1.1674048088861384e-11,1.5640258789062496e-12
10500,47.attn.c_attn.weight,4608,1536,3.0,1536,4,1.2876253583107271e-11,1.7250908745659719e-12
11000,47.attn.c_attn.weight,4608,1536,3.0,1536,6,1.3160986463323403e-11,1.763237847222222e-12
11500,47.attn.c_attn.weight,4608,1536,3.0,1536,3,1.2654794676272502e-11,1.695421006944444e-12
12000,47.attn.c_attn.weight,4608,1536,3.0,1536,4,1.5312301558289725e-11,2.051459418402777e-12
12500,47.attn.c_attn.weight,4608,1536,3.0,1536,3,1.2559883716200457e-11,1.6827053493923605e-12
13000,47.attn.c_attn.weight,4608,1536,3.0,1536,3,1.3667178250374302e-11,1.8310546874999994e-12
13500,47.attn.c_attn.weight,4608,1536,3.0,1536,2,1.009219875432732e-11,1.352098253038194e-12
14000,47.attn.c_attn.weight,4608,1536,3.0,1536,2,1.2401698782747052e-11,1.6615125868055552e-12
14500,47.attn.c_attn.weight,4608,1536,3.0,1536,2,9.965650807564598e-12,1.33514404296875e-12
15000,47.attn.c_attn.weight,4608,1536,3.0,1536,2,1.3477356330230216e-11,1.805623372395833e-12
15500,47.attn.c_attn.weight,4608,1536,3.0,1536,2,1.4711198811166784e-11,1.9709269205729162e-12
16000,47.attn.c_attn.weight,4608,1536,3.0,1536,3,1.7653438573400143e-11,2.3651123046874996e-12
16500,47.attn.c_attn.weight,4608,1536,3.0,1536,3,1.490102073131087e-11,1.9963582356770825e-12
17000,47.attn.c_attn.weight,4608,1536,3.0,1536,2,1.4742835797857464e-11,1.9751654730902772e-12
17500,47.attn.c_attn.weight,4608,1536,3.0,1536,2,1.3508993316920896e-11,1.809861924913194e-12
18000,47.attn.c_attn.weight,4608,1536,3.0,1536,1,1.3319171396776809e-11,1.7844306098090272e-12
18500,47.attn.c_attn.weight,4608,1536,3.0,1536,2,1.0946397394975717e-11,1.4665391710069444e-12
19000,47.attn.c_attn.weight,4608,1536,3.0,1536,1,1.081984944821299e-11,1.4495849609374997e-12
19500,47.attn.c_attn.weight,4608,1536,3.0,1536,2,1.4711198811166784e-11,1.9709269205729162e-12
20000,47.attn.c_attn.weight,4608,1536,3.0,1536,3,1.3730452223755663e-11,1.8395317925347214e-12
20500,47.attn.c_attn.weight,4608,1536,3.0,1536,1,1.3224260436704764e-11,1.7717149522569439e-12
21000,47.attn.c_attn.weight,4608,1536,3.0,1536,1,1.0756575474831628e-11,1.4411078559027777e-12
21500,47.attn.c_attn.weight,4608,1536,3.0,1536,1,1.3192623450014084e-11,1.767476399739583e-12
22000,47.attn.c_attn.weight,4608,1536,3.0,1536,1,9.649280940657784e-12,1.2927585177951387e-12
22500,47.attn.c_attn.weight,4608,1536,3.0,1536,2,1.461628785109474e-11,1.9582112630208325e-12
23000,47.attn.c_attn.weight,4608,1536,3.0,1536,2,1.7368705693184012e-11,2.32696533203125e-12
23500,47.attn.c_attn.weight,4608,1536,3.0,1536,2,1.5945041292103357e-11,2.13623046875e-12
24000,47.attn.c_attn.weight,4608,1536,3.0,1536,1,1.1927143982386835e-11,1.5979342990451388e-12
24500,47.attn.c_attn.weight,4608,1536,3.0,1536,1,1.3192623450014084e-11,1.767476399739583e-12
500,47.attn.c_proj.weight,1536,1536,1.0,1536,3,8.629692925347222e-12,2.1574232313368055e-12
1000,47.attn.c_proj.weight,1536,1536,1.0,1536,2,9.443495008680554e-12,2.3608737521701386e-12
1500,47.attn.c_proj.weight,1536,1536,1.0,1536,2,6.561279296874999e-12,1.6403198242187498e-12
2000,47.attn.c_proj.weight,1536,1536,1.0,1536,22,3.679063585069444e-12,9.19765896267361e-13
2500,47.attn.c_proj.weight,1536,1536,1.0,1536,22,2.8483072916666667e-12,7.120768229166667e-13
3000,47.attn.c_proj.weight,1536,1536,1.0,1536,17,2.3735894097222223e-12,5.933973524305556e-13
3500,47.attn.c_proj.weight,1536,1536,1.0,1536,16,2.6957194010416666e-12,6.739298502604166e-13
4000,47.attn.c_proj.weight,1536,1536,1.0,1536,15,1.9327799479166666e-12,4.831949869791667e-13
4500,47.attn.c_proj.weight,1536,1536,1.0,1536,13,1.5767415364583335e-12,3.941853841145834e-13
5000,47.attn.c_proj.weight,1536,1536,1.0,1536,10,1.8480088975694446e-12,4.620022243923611e-13
5500,47.attn.c_proj.weight,1536,1536,1.0,1536,11,1.5428331163194447e-12,3.8570827907986117e-13
6000,47.attn.c_proj.weight,1536,1536,1.0,1536,13,1.627604166666667e-12,4.0690104166666673e-13
6500,47.attn.c_proj.weight,1536,1536,1.0,1536,9,2.1870930989583335e-12,5.467732747395834e-13
7000,47.attn.c_proj.weight,1536,1536,1.0,1536,10,2.2040473090277783e-12,5.510118272569446e-13
7500,47.attn.c_proj.weight,1536,1536,1.0,1536,7,1.1867947048611112e-12,2.966986762152778e-13
8000,47.attn.c_proj.weight,1536,1536,1.0,1536,5,1.6276041666666667e-11,4.069010416666667e-12
8500,47.attn.c_proj.weight,1536,1536,1.0,1536,7,1.4750162760416667e-12,3.687540690104167e-13
9000,47.attn.c_proj.weight,1536,1536,1.0,1536,7,2.5431315104166664e-12,6.357828776041666e-13
9500,47.attn.c_proj.weight,1536,1536,1.0,1536,5,1.1528862847222223e-12,2.882215711805556e-13
10000,47.attn.c_proj.weight,1536,1536,1.0,1536,5,1.4411078559027779e-12,3.6027696397569447e-13
10500,47.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4241536458333334e-12,3.5603841145833334e-13
11000,47.attn.c_proj.weight,1536,1536,1.0,1536,6,1.1698404947916668e-12,2.924601236979167e-13
11500,47.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4241536458333334e-12,3.5603841145833334e-13
12000,47.attn.c_proj.weight,1536,1536,1.0,1536,5,2.119276258680556e-12,5.29819064670139e-13
12500,47.attn.c_proj.weight,1536,1536,1.0,1536,5,1.4411078559027779e-12,3.6027696397569447e-13
13000,47.attn.c_proj.weight,1536,1536,1.0,1536,2,1.3902452256944445e-12,3.4756130642361113e-13
13500,47.attn.c_proj.weight,1536,1536,1.0,1536,3,1.1189778645833335e-12,2.7974446614583336e-13
14000,47.attn.c_proj.weight,1536,1536,1.0,1536,5,1.1528862847222223e-12,2.882215711805556e-13
14500,47.attn.c_proj.weight,1536,1536,1.0,1536,3,8.646647135416666e-13,2.1616617838541666e-13
15000,47.attn.c_proj.weight,1536,1536,1.0,1536,3,1.1189778645833335e-12,2.7974446614583336e-13
15500,47.attn.c_proj.weight,1536,1536,1.0,1536,1,1.6954210069444442e-12,4.2385525173611105e-13
16000,47.attn.c_proj.weight,1536,1536,1.0,1536,3,1.7293294270833333e-12,4.323323567708333e-13
16500,47.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4750162760416667e-12,3.687540690104167e-13
17000,47.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
17500,47.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
18000,47.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
18500,47.attn.c_proj.weight,1536,1536,1.0,1536,2,1.102023654513889e-12,2.7550591362847223e-13
19000,47.attn.c_proj.weight,1536,1536,1.0,1536,2,1.102023654513889e-12,2.7550591362847223e-13
19500,47.attn.c_proj.weight,1536,1536,1.0,1536,4,2.1023220486111115e-12,5.255805121527779e-13
20000,47.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
20500,47.attn.c_proj.weight,1536,1536,1.0,1536,3,1.407199435763889e-12,3.5179985894097226e-13
21000,47.attn.c_proj.weight,1536,1536,1.0,1536,2,1.102023654513889e-12,2.7550591362847223e-13
21500,47.attn.c_proj.weight,1536,1536,1.0,1536,2,1.3902452256944445e-12,3.4756130642361113e-13
22000,47.attn.c_proj.weight,1536,1536,1.0,1536,2,8.477105034722221e-13,2.1192762586805553e-13
22500,47.attn.c_proj.weight,1536,1536,1.0,1536,4,1.4241536458333334e-12,3.5603841145833334e-13
23000,47.attn.c_proj.weight,1536,1536,1.0,1536,2,1.7123752170138887e-12,4.280938042534722e-13
23500,47.attn.c_proj.weight,1536,1536,1.0,1536,2,2.0684136284722224e-12,5.171034071180556e-13
24000,47.attn.c_proj.weight,1536,1536,1.0,1536,1,1.373291015625e-12,3.4332275390625e-13
24500,47.attn.c_proj.weight,1536,1536,1.0,1536,2,1.102023654513889e-12,2.7550591362847223e-13
500,47.mlp.c_fc.weight,6144,1536,4.0,1536,7,1.3065338134765632e-10,1.4517042371961812e-11
1000,47.mlp.c_fc.weight,6144,1536,4.0,1536,8,9.422302246093748e-11,1.0469224717881942e-11
1500,47.mlp.c_fc.weight,6144,1536,4.0,1536,9,9.323120117187496e-11,1.035902235243055e-11
2000,47.mlp.c_fc.weight,6144,1536,4.0,1536,8,9.140014648437497e-11,1.0155571831597219e-11
2500,47.mlp.c_fc.weight,6144,1536,4.0,1536,6,1.049041748046875e-10,1.1656019422743056e-11
3000,47.mlp.c_fc.weight,6144,1536,4.0,1536,6,8.903503417968749e-11,9.892781575520831e-12
3500,47.mlp.c_fc.weight,6144,1536,4.0,1536,6,9.208679199218746e-11,1.0231865776909718e-11
4000,47.mlp.c_fc.weight,6144,1536,4.0,1536,7,9.346008300781247e-11,1.038445366753472e-11
4500,47.mlp.c_fc.weight,6144,1536,4.0,1536,6,9.048461914062499e-11,1.0053846571180553e-11
5000,47.mlp.c_fc.weight,6144,1536,4.0,1536,5,8.861541748046872e-11,9.846157497829858e-12
5500,47.mlp.c_fc.weight,6144,1536,4.0,1536,4,8.354187011718748e-11,9.28243001302083e-12
6000,47.mlp.c_fc.weight,6144,1536,4.0,1536,5,9.868621826171874e-11,1.0965135362413194e-11
6500,47.mlp.c_fc.weight,6144,1536,4.0,1536,3,8.808135986328121e-11,9.786817762586801e-12
7000,47.mlp.c_fc.weight,6144,1536,4.0,1536,5,1.0185241699218746e-10,1.1316935221354161e-11
7500,47.mlp.c_fc.weight,6144,1536,4.0,1536,4,9.181976318359373e-11,1.0202195909288192e-11
8000,47.mlp.c_fc.weight,6144,1536,4.0,1536,5,9.529495239257812e-10,1.0588328043619791e-10
8500,47.mlp.c_fc.weight,6144,1536,4.0,1536,3,9.216308593749997e-11,1.0240342881944441e-11
9000,47.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.1077880859374997e-10,1.2308756510416663e-11
9500,47.mlp.c_fc.weight,6144,1536,4.0,1536,3,8.827209472656247e-11,9.808010525173608e-12
10000,47.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.002120971679687e-10,1.1134677463107633e-11
10500,47.mlp.c_fc.weight,6144,1536,4.0,1536,3,9.967803955078121e-11,1.1075337727864578e-11
11000,47.mlp.c_fc.weight,6144,1536,4.0,1536,3,1.027297973632812e-10,1.1414421929253468e-11
11500,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0887145996093758e-10,1.209682888454862e-11
12000,47.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.1295318603515634e-10,1.2550354003906259e-11
12500,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1589050292968759e-10,1.2876722547743065e-11
13000,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0501861572265632e-10,1.1668735080295148e-11
13500,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0540008544921883e-10,1.1711120605468759e-11
14000,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1714935302734386e-10,1.3016594780815985e-11
14500,47.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.0047912597656247e-10,1.1164347330729163e-11
15000,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,9.975433349609372e-11,1.1083814832899302e-11
15500,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1051177978515634e-10,1.2279086642795148e-11
16000,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.2695312500000008e-10,1.4105902777777785e-11
16500,47.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.456832885742188e-10,1.618703206380209e-11
17000,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1463165283203135e-10,1.273685031467015e-11
17500,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.310729980468751e-10,1.456366644965279e-11
18000,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.2203216552734384e-10,1.3559129503038205e-11
18500,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.0787963867187507e-10,1.198662651909723e-11
19000,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1566162109375007e-10,1.2851291232638896e-11
19500,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.3385772705078132e-10,1.4873080783420148e-11
20000,47.mlp.c_fc.weight,6144,1536,4.0,1536,2,1.394653320312501e-10,1.5496148003472234e-11
20500,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.311111450195313e-10,1.4567905002170144e-11
21000,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1463165283203131e-10,1.2736850314670145e-11
21500,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.2245178222656258e-10,1.3605753580729175e-11
22000,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1451721191406255e-10,1.2724134657118062e-11
22500,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.1444091796875007e-10,1.2715657552083341e-11
23000,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.2226104736328133e-10,1.3584560818142369e-11
23500,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.2222290039062507e-10,1.3580322265625007e-11
24000,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.2180328369140633e-10,1.3533698187934037e-11
24500,47.mlp.c_fc.weight,6144,1536,4.0,1536,1,1.3137817382812506e-10,1.4597574869791673e-11
500,47.mlp.c_proj.weight,1536,6144,0.25,1536,9,2.997636795043947e-11,1.3322830200195317e-11
1000,47.mlp.c_proj.weight,1536,6144,0.25,1536,9,2.0956993103027346e-11,9.314219156901042e-12
1500,47.mlp.c_proj.weight,1536,6144,0.25,1536,15,1.3804435729980467e-11,6.1353047688802075e-12
2000,47.mlp.c_proj.weight,1536,6144,0.25,1536,12,8.39471817016602e-12,3.73098585340712e-12
2500,47.mlp.c_proj.weight,1536,6144,0.25,1536,41,6.411075592041013e-12,2.8493669297960056e-12
3000,47.mlp.c_proj.weight,1536,6144,0.25,1536,31,5.33342361450195e-12,2.3704104953342e-12
3500,47.mlp.c_proj.weight,1536,6144,0.25,1536,30,6.320476531982419e-12,2.809100680881075e-12
4000,47.mlp.c_proj.weight,1536,6144,0.25,1536,26,4.398822784423827e-12,1.955032348632812e-12
4500,47.mlp.c_proj.weight,1536,6144,0.25,1536,24,3.6692619323730485e-12,1.6307830810546882e-12
5000,47.mlp.c_proj.weight,1536,6144,0.25,1536,24,4.305839538574217e-12,1.913706461588541e-12
5500,47.mlp.c_proj.weight,1536,6144,0.25,1536,19,3.402233123779298e-12,1.5121036105685767e-12
6000,47.mlp.c_proj.weight,1536,6144,0.25,1536,24,3.232955932617188e-12,1.436869303385417e-12
6500,47.mlp.c_proj.weight,1536,6144,0.25,1536,15,3.914833068847654e-12,1.7399258083767353e-12
7000,47.mlp.c_proj.weight,1536,6144,0.25,1536,17,4.2629241943359355e-12,1.8946329752604158e-12
7500,47.mlp.c_proj.weight,1536,6144,0.25,1536,14,2.7084350585937507e-12,1.203748914930556e-12
8000,47.mlp.c_proj.weight,1536,6144,0.25,1536,38,1.4104843139648437e-11,6.268819173177083e-12
8500,47.mlp.c_proj.weight,1536,6144,0.25,1536,14,2.7203559875488283e-12,1.2090471055772571e-12
9000,47.mlp.c_proj.weight,1536,6144,0.25,1536,16,4.665851593017576e-12,2.0737118191189227e-12
9500,47.mlp.c_proj.weight,1536,6144,0.25,1536,10,2.4127960205078132e-12,1.0723537868923615e-12
10000,47.mlp.c_proj.weight,1536,6144,0.25,1536,11,3.0016899108886722e-12,1.3340844048394099e-12
10500,47.mlp.c_proj.weight,1536,6144,0.25,1536,9,2.491474151611329e-12,1.1073218451605906e-12
11000,47.mlp.c_proj.weight,1536,6144,0.25,1536,12,1.8882751464843747e-12,8.392333984374999e-13
11500,47.mlp.c_proj.weight,1536,6144,0.25,1536,10,2.3174285888671883e-12,1.0299682617187504e-12
12000,47.mlp.c_proj.weight,1536,6144,0.25,1536,11,3.3593177795410134e-12,1.4930301242404503e-12
12500,47.mlp.c_proj.weight,1536,6144,0.25,1536,10,2.176761627197266e-12,9.67449612087674e-13
13000,47.mlp.c_proj.weight,1536,6144,0.25,1536,8,2.4819374084472665e-12,1.1030832926432296e-12
13500,47.mlp.c_proj.weight,1536,6144,0.25,1536,8,1.9669532775878916e-12,8.742014567057296e-13
14000,47.mlp.c_proj.weight,1536,6144,0.25,1536,10,1.881122589111329e-12,8.360544840494795e-13
14500,47.mlp.c_proj.weight,1536,6144,0.25,1536,147,1.4829635620117177e-12,6.590949164496523e-13
15000,47.mlp.c_proj.weight,1536,6144,0.25,1536,7,1.8978118896484383e-12,8.434719509548615e-13
15500,47.mlp.c_proj.weight,1536,6144,0.25,1536,7,2.391338348388673e-12,1.062817043728299e-12
16000,47.mlp.c_proj.weight,1536,6144,0.25,1536,8,2.608299255371095e-12,1.1592441134982644e-12
16500,47.mlp.c_proj.weight,1536,6144,0.25,1536,9,1.9931793212890636e-12,8.858574761284727e-13
17000,47.mlp.c_proj.weight,1536,6144,0.25,1536,7,1.881122589111329e-12,8.360544840494795e-13
17500,47.mlp.c_proj.weight,1536,6144,0.25,1536,8,1.9907951354980476e-12,8.847978379991323e-13
18000,47.mlp.c_proj.weight,1536,6144,0.25,1536,7,1.8477439880371103e-12,8.212195502387157e-13
18500,47.mlp.c_proj.weight,1536,6144,0.25,1536,109,1.566410064697265e-12,6.961822509765622e-13
19000,47.mlp.c_proj.weight,1536,6144,0.25,1536,6,1.676082611083985e-12,7.449256049262156e-13
19500,47.mlp.c_proj.weight,1536,6144,0.25,1536,9,2.522468566894532e-12,1.1210971408420144e-12
20000,47.mlp.c_proj.weight,1536,6144,0.25,1536,9,2.0670890808105477e-12,9.187062581380213e-13
20500,47.mlp.c_proj.weight,1536,6144,0.25,1536,6,1.6593933105468757e-12,7.375081380208337e-13
21000,47.mlp.c_proj.weight,1536,6144,0.25,1536,101,1.3375282287597647e-12,5.944569905598954e-13
21500,47.mlp.c_proj.weight,1536,6144,0.25,1536,6,1.8930435180664067e-12,8.413526746961808e-13
22000,47.mlp.c_proj.weight,1536,6144,0.25,1536,100,1.3351440429687491e-12,5.933973524305552e-13
22500,47.mlp.c_proj.weight,1536,6144,0.25,1536,7,1.685619354248048e-12,7.491641574435769e-13
23000,47.mlp.c_proj.weight,1536,6144,0.25,1536,6,2.1505355834960946e-12,9.557935926649309e-13
23500,47.mlp.c_proj.weight,1536,6144,0.25,1536,6,2.0170211791992196e-12,8.964538574218753e-13
24000,47.mlp.c_proj.weight,1536,6144,0.25,1536,5,1.6307830810546882e-12,7.247924804687503e-13
24500,47.mlp.c_proj.weight,1536,6144,0.25,1536,98,1.3375282287597647e-12,5.944569905598954e-13
500,48.attn.c_attn.weight,4608,1536,3.0,1536,8,3.619271277413937e-11,4.8489040798611114e-12
1000,48.attn.c_attn.weight,4608,1536,3.0,1536,9,1.942510982807829e-11,2.6024712456597214e-12
1500,48.attn.c_attn.weight,4608,1536,3.0,1536,9,1.9836390655057138e-11,2.657572428385415e-12
2000,48.attn.c_attn.weight,4608,1536,3.0,1536,7,1.4426465930950647e-11,1.9327799479166654e-12
2500,48.attn.c_attn.weight,4608,1536,3.0,1536,8,1.373045222375566e-11,1.839531792534721e-12
3000,48.attn.c_attn.weight,4608,1536,3.0,1536,6,1.1547500142098662e-11,1.5470716688368056e-12
3500,48.attn.c_attn.weight,4608,1536,3.0,1536,7,1.1863870009005476e-11,1.5894571940104169e-12
4000,48.attn.c_attn.weight,4608,1536,3.0,1536,8,1.2022054942458885e-11,1.6106499565972228e-12
4500,48.attn.c_attn.weight,4608,1536,3.0,1536,6,1.1262767261882533e-11,1.508924696180556e-12
5000,48.attn.c_attn.weight,4608,1536,3.0,1536,5,1.09780343816664e-11,1.4707777235243058e-12
5500,48.attn.c_attn.weight,4608,1536,3.0,1536,5,1.1990417955768191e-11,1.6064114040798602e-12
6000,48.attn.c_attn.weight,4608,1536,3.0,1536,5,1.1768959048933422e-11,1.5767415364583323e-12
6500,48.attn.c_attn.weight,4608,1536,3.0,1536,5,1.268643166296318e-11,1.6996595594618048e-12
7000,48.attn.c_attn.weight,4608,1536,3.0,1536,4,1.3698815237064982e-11,1.8352932400173604e-12
7500,48.attn.c_attn.weight,4608,1536,3.0,1536,4,1.0028924780945962e-11,1.3436211480034723e-12
8000,48.attn.c_attn.weight,4608,1536,3.0,1536,7,8.551477502491148e-11,1.1456807454427087e-11
8500,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.2180239875912282e-11,1.631842719184027e-12
9000,48.attn.c_attn.weight,4608,1536,3.0,1536,4,1.6957424866205153e-11,2.271864149305555e-12
9500,48.attn.c_attn.weight,4608,1536,3.0,1536,3,9.744191900729832e-12,1.3054741753472225e-12
10000,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.3002801529869996e-11,1.7420450846354162e-12
10500,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.1642411102170702e-11,1.5597873263888884e-12
11000,48.attn.c_attn.weight,4608,1536,3.0,1536,4,1.1800596035624109e-11,1.580980088975694e-12
11500,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.2718068649653864e-11,1.7038981119791662e-12
12000,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.5185753611527e-11,2.0345052083333326e-12
12500,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.3951911130590434e-11,1.8692016601562495e-12
13000,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.3635541263683618e-11,1.826816134982638e-12
13500,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.2433335769437734e-11,1.6657511393229163e-12
14000,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.3635541263683618e-11,1.826816134982638e-12
14500,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.1199493288501166e-11,1.500447591145833e-12
15000,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.2306787822675009e-11,1.6487969292534718e-12
15500,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.493265771800155e-11,2.0005967881944435e-12
16000,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.490102073131087e-11,1.9963582356770825e-12
16500,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.5027568678073595e-11,2.013312445746527e-12
17000,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.3667178250374302e-11,1.8310546874999994e-12
17500,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.6387959105772893e-11,2.195570203993055e-12
18000,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.6261411159010168e-11,2.1786159939236108e-12
18500,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.3445719343539534e-11,1.8013848198784718e-12
19000,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.4742835797857464e-11,1.9751654730902772e-12
19500,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.7748349533472187e-11,2.377827962239583e-12
20000,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.784326049354423e-11,2.3905436197916663e-12
20500,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.46795618244761e-11,1.966688368055555e-12
21000,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.3414082356848853e-11,1.7971462673611108e-12
21500,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.464792483778542e-11,1.962449815538194e-12
22000,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.2180239875912285e-11,1.6318427191840277e-12
22500,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.4806109771238825e-11,1.983642578124999e-12
23000,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.90771029744808e-11,2.5558471679687498e-12
23500,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.75585276133281e-11,2.3523966471354166e-12
24000,48.attn.c_attn.weight,4608,1536,3.0,1536,2,1.6134863212247446e-11,2.161661783854167e-12
24500,48.attn.c_attn.weight,4608,1536,3.0,1536,3,1.490102073131087e-11,1.9963582356770825e-12
500,48.attn.c_proj.weight,1536,1536,1.0,1536,3,7.765028211805553e-12,1.941257052951388e-12
1000,48.attn.c_proj.weight,1536,1536,1.0,1536,2,8.578830295138888e-12,2.144707573784722e-12
1500,48.attn.c_proj.weight,1536,1536,1.0,1536,2,6.4765082465277765e-12,1.6191270616319441e-12
2000,48.attn.c_proj.weight,1536,1536,1.0,1536,18,4.102918836805556e-12,1.025729709201389e-12
2500,48.attn.c_proj.weight,1536,1536,1.0,1536,19,2.74658203125e-12,6.866455078125e-13
